Id,sampling_rate,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path
120,22050,female,spanish,1050.9385,3999.5286,145.83983,0.0288764465791509,0.1309333148038081,0.004124823802721,0.0791062096363018,2255.5073556949765,[143.5546875],-101.80613920141988,69,281,1,33.85469387755102,audios_evaluation/121.wav
121,22050,female,spanish,1248.4908,3999.0557,145.42584,0.0187013892726907,0.1021500743930108,0.0017771795492366,0.1783652038971066,3023.962760246244,[123.046875],-118.289252956657,69,281,35,25.68126984126984,audios_evaluation/122.wav
122,22050,male,igbo,865.22516,3910.3196,145.8822,0.0124593764168228,0.0612168423456022,0.0230568768447638,0.0576267616421568,1780.8253682882937,[172.265625],-48.61882953225989,0,0,2,1.9040362811791385,audios_evaluation/123.wav
123,22050,male,yoruba,1089.9083,3998.8396,145.3589,0.0237933821370402,0.1004365292089199,0.0030353855195803,0.1109376983539268,1768.51697985365,[117.45383523],-120.40808858108684,69,281,36,24.079092970521536,audios_evaluation/124.wav
124,22050,male,tagalog,1144.2563,3999.4685,145.7796,0.0322403820187459,0.1296730301978301,0.0041666255366333,0.0737900390625,1821.251934870774,[123.046875],-112.09532157741296,69,281,1,22.92625850340136,audios_evaluation/125.wav
125,22050,female,igbo,831.03375,3799.683,150.21678,0.0198802418058955,0.0965262218821728,0.0093245500133481,0.0543172200520833,2001.08649696938,[112.34714674],-46.93962705605705,6,22,3,2.4845351473922905,audios_evaluation/126.wav
126,22050,male,spanish,1649.072,3999.7852,145.38065,0.016753879199972,0.0976353531055048,0.0027120424148499,0.1946007920141406,3281.4543944489915,[99.38401442],-103.33324274401468,69,281,32,24.241632653061217,audios_evaluation/127.wav
127,22050,female,slovenian,1370.5876,3999.465,145.88432,0.0208361678067842,0.1380370811742761,0.0027972640105137,0.1331410681098568,2031.8561791325376,[75.99954044],-112.832712474693,69,281,14,18.088344671201813,audios_evaluation/128.wav
128,22050,male,spanish,1573.5697,3999.6924,145.51614,0.021196776123894,0.139004248577822,0.0056581376701031,0.1744620147841928,2487.4381515469404,[143.5546875],-79.59522113875909,69,281,10,19.504761904761907,audios_evaluation/129.wav
129,22050,female,igbo,602.9651,1853.546,145.42363,0.0153353024048452,0.0858169480490478,0.0019746365367116,0.038025323275862,1464.6329752287745,[86.1328125],-120.09642379417376,5,22,1,1.8575963718820865,audios_evaluation/130.wav
130,22050,male,ijaw,615.10315,3312.0615,146.10742,0.0160272941143766,0.0719241048778018,0.002709980963056,0.0339174107142857,1154.0606306697323,[117.45383523],-100.5982277621184,2,16,2,3.4597732426303858,audios_evaluation/131.wav
131,22050,female,vietnamese,1124.7871,3999.628,145.44878,0.0163015746768741,0.0832405401075369,0.0050397050795439,0.098953689897934,1686.2540123209849,[123.046875],-115.90151192175622,69,281,50,30.255600907029475,audios_evaluation/132.wav
132,22050,male,igbo,913.25055,3914.2205,146.25392,0.0208967613214133,0.0898692809904846,0.0011381308076932,0.070293719951923,2331.873690857132,[54.97839096],-62.81338634532199,5,19,1,1.7933786848072562,audios_evaluation/133.wav
133,22050,male,somali,1314.0782,3999.7522,145.40407,0.0237665969754223,0.1036568338611041,0.0033694568256766,0.0999479166666666,1696.5567065020832,[135.99917763],-117.52970611060714,69,281,30,20.45678004535148,audios_evaluation/134.wav
134,22050,female,tamil,1278.3975,3997.6946,145.4831,0.0289670379088213,0.1375775336319311,0.0076680558244428,0.0836463341346153,1835.368759983196,[112.34714674],-101.54994497442432,69,281,18,18.390204081632653,audios_evaluation/135.wav
135,22050,male,igbo,1009.2812,3941.4668,154.09401,0.0148510049803232,0.0789248475332075,0.0182682439683107,0.0418098173945783,1905.2312336575856,[143.5546875],10.791069017325457,1,6,2,1.850294784580499,audios_evaluation/136.wav
136,22050,female,igbo,1203.7401,3994.2063,146.06732,0.0252904042640514,0.0882612739270485,0.0014962143002798,0.089080810546875,2491.4249241390803,[129.19921875],-17.573861906250087,4,14,1,1.479591836734694,audios_evaluation/137.wav
137,22050,female,taiwanese,1739.2891,3999.732,145.36763,0.0146997631289874,0.0934836008640094,0.0011032169998428,0.2830389745487189,4193.093929340483,[123.046875],-128.0816772093672,69,281,25,22.29115646258503,audios_evaluation/138.wav
138,22050,male,vietnamese,1408.2744,3998.9648,145.3866,0.0221701091737871,0.104084069538727,0.0043887364283078,0.1676921844482422,2034.4007397540468,[78.30255682],-129.19401681805388,69,281,46,15.743129251700683,audios_evaluation/139.wav
139,22050,male,igbo,835.5842,2678.486,150.18163,0.0155135366841036,0.0874252529562728,0.002919308706716,0.0816860856681034,2164.227841456888,[92.28515625],-44.784555240050544,5,15,1,1.34140589569161,audios_evaluation/140.wav
140,22050,male,igbo,546.2376,2481.1802,147.26175,0.0208325113872498,0.1458040833116538,0.003582815742965,0.0427589416503906,2423.120498607349,[89.10290948],-127.63901974347414,5,22,2,1.741496598639456,audios_evaluation/141.wav
141,22050,female,igbo,1394.4645,3810.5676,148.20464,0.03226826734299,0.1559557165388866,0.0002987303663408,0.0754488431490384,2511.527011697825,[69.83741554],-80.83177929220238,0,0,1,2.4015419501133786,audios_evaluation/142.wav
142,22050,female,igbo,1110.4819,3850.8513,148.33743,0.0168819137069913,0.0868768167676942,0.0051627458812285,0.0654482298259493,2412.468205047421,[184.5703125],-71.83736082227162,4,15,1,1.6580045351473922,audios_evaluation/143.wav
143,22050,male,turkish,2201.411,3997.5945,145.71878,0.0774503691226163,0.1810981322509543,0.0042892920039701,0.135569004002463,3389.464578384908,[143.5546875],-97.547189489455,69,281,1,17.832925170068027,audios_evaluation/144.wav
144,22050,male,spanish,1530.4427,3999.583,145.378,0.0225467379797439,0.0981636004074038,0.0051206635974702,0.1146077993506964,1955.686753742532,[99.38401442],-124.0760682246709,69,281,46,22.75555555555555,audios_evaluation/145.wav
145,22050,female,tagalog,1413.1089,3999.7302,145.42253,0.0203950646557376,0.0996413411098636,0.00335726430966,0.133665401694829,2063.9176510406087,[112.34714674],-105.10652535384928,69,281,28,22.198276643990926,audios_evaluation/146.wav
146,22050,female,spanish,1215.6719,3998.2832,145.43149,0.0197604076675229,0.1080401445077244,0.0046558510525815,0.2386550319934154,3516.703536413216,[107.66601562],-89.16404734258438,69,281,24,22.29115646258504,audios_evaluation/147.wav
147,22050,male,thai,1600.4573,3999.4731,145.65292,0.0339102403845622,0.1295095543270691,0.0126646288173186,0.1690691519474637,2799.8781475147075,[135.99917763],-78.77684267160888,69,281,22,17.740045351473924,audios_evaluation/148.wav
148,22050,female,ekoi,1188.3439,3972.9531,146.56055,0.018827739985088,0.1294402403456822,0.0018629747251999,0.0767719314759036,3202.460561927634,[161.49902344],-146.04689980159242,6,19,3,1.9504761904761905,audios_evaluation/149.wav
149,22050,female,slovak,1625.6613,3999.5745,147.83379,0.0178074798651222,0.1038838054887132,0.0312300162908422,0.1428844105113636,2436.7267684788094,[151.99908088],-65.02245459102623,69,281,11,23.82367346938776,audios_evaluation/150.wav
150,22050,male,turkish,829.06885,3997.9155,145.39105,0.0236997830686723,0.1206057347717744,0.0120270017189617,0.113338579886591,2370.714298878549,[161.49902344],-81.19166708312095,69,281,10,31.300498866213147,audios_evaluation/151.wav
151,22050,female,spanish,1364.2867,3998.9526,145.51933,0.0279065457893148,0.1247963257338876,0.0025745919269151,0.0749514248704663,2182.395826809385,[99.38401442],-119.28069087116612,69,281,3,21.797324263038547,audios_evaluation/152.wav
152,22050,female,ukrainian,1186.2397,3999.6008,146.0255,0.0269961347756258,0.1369128901179573,0.0063477648420115,0.0836143614907819,1537.5336946380146,[89.10290948],-92.1255711174427,69,281,41,28.746303854875286,audios_evaluation/153.wav
153,22050,female,igbo,849.7612,3997.4653,162.69067,0.0138087283020023,0.0753174504136122,0.0003268690392394,0.0611488655821917,1864.9253423714788,[135.99917763],-50.76430588916258,5,19,1,1.6756916099773242,audios_evaluation/154.wav
154,22050,male,vietnamese,1421.5873,3999.7473,145.35287,0.0201886797606,0.1555149617330453,0.0023295470399339,0.1526537471657402,2719.8551067561325,[123.046875],-112.07716907380754,69,281,2,38.2287074829932,audios_evaluation/155.wav
155,22050,female,thai,1455.677,3998.2488,145.55064,0.0170765308486016,0.0885039661744966,0.007830360015463,0.1210508155975219,2360.3476780793303,[184.5703125],-96.39695103035682,69,281,43,23.70757369614512,audios_evaluation/156.wav
156,22050,male,igbo,1046.7474,3639.4146,147.06459,0.0162967204580423,0.1279954287276017,0.0009913222979419,0.0646528764204545,2742.855724393441,[67.99958882],-30.05461065679817,0,0,1,2.0313378684807257,audios_evaluation/157.wav
157,22050,male,igbo,652.4775,3959.6284,146.70787,0.0264286660746274,0.1134450763352397,0.0211600190276032,0.0366796875,1260.9569088840697,[129.19921875],-35.02357856655306,0,0,1,1.118185941043084,audios_evaluation/158.wav
158,22050,female,spanish,1061.1162,3999.5432,145.56924,0.0219432997953838,0.1224277547699075,0.006218146415337,0.1087805913438109,1495.081215927058,[95.703125],-106.95285795692148,69,281,39,17.414965986394563,audios_evaluation/159.wav
159,22050,male,tagalog,1384.939,3999.224,145.37268,0.0232885329296384,0.1256512521560038,0.0026296463906851,0.1231483093723717,2116.6343022643177,[117.45383523],-114.25269481800494,69,281,23,21.199818594104308,audios_evaluation/160.wav
160,22050,male,spanish,629.0031,3997.2751,145.35835,0.0403026211424524,0.1574651851840618,0.0034193405969661,0.0350848752878454,1166.155553743937,[112.34714674],-138.31928359918774,69,281,1,57.66385487528345,audios_evaluation/161.wav
161,22050,male,susu,1098.4597,3999.42,145.36922,0.0249196904163139,0.0886125866656241,0.0066521248543727,0.0923441485969387,1903.9514771006664,[143.5546875],-85.25874216872846,69,281,21,22.98775510204082,audios_evaluation/162.wav
162,22050,female,spanish,1607.1322,3999.585,145.82756,0.0150181488941757,0.1159897247897973,0.0022261609575792,0.3356755388914234,4753.076563381093,[123.046875],-115.1542722831164,69,281,16,16.695147392290252,audios_evaluation/163.wav
163,22050,male,spanish,596.0282,3998.6711,145.41867,0.0352365345904705,0.2017408901497126,0.0077368532913132,0.0624676787825059,1780.5384791641202,[161.49902344],-60.19390091908532,69,281,1,29.453605442176872,audios_evaluation/164.wav
164,22050,male,spanish,1313.0015,3999.5078,145.3625,0.028606118480019,0.1400137658762901,0.0098961370749869,0.0994519307230345,1716.599875677719,[129.19921875],-135.09042505222092,69,281,46,27.77106575963719,audios_evaluation/165.wav
165,22050,female,spanish,893.0676,3999.0847,145.39696,0.0233760257659324,0.140775576416977,0.0092195588176559,0.0921015355189946,1719.659276956454,[89.10290948],-74.47005697431895,69,281,3,29.35002267573696,audios_evaluation/166.wav
166,22050,female,uyghur,970.46185,3999.7441,145.3916,0.0224954141449598,0.0883289308223556,0.0044453767438615,0.1046900236502076,1797.4589776439657,[161.49902344],-124.03583933249924,69,281,66,33.55283446712018,audios_evaluation/167.wav
167,22050,female,vietnamese,1899.7351,3999.742,145.4014,0.0134587351757726,0.071451272791554,0.0027307032003714,0.2530963058335196,3574.984205437686,[80.74951172],-109.74696178832166,69,281,52,32.5079365079365,audios_evaluation/168.wav
168,22050,female,teochew,1436.363,3999.4424,148.02022,0.0250325424957471,0.1240415335737153,0.0038157519293721,0.1297359416226912,2124.6730950783617,[99.38401442],-114.60297296616824,69,281,19,21.31591836734694,audios_evaluation/169.wav
169,22050,male,igbo,1319.4751,3925.9307,148.91992,0.0166883391836449,0.0966737825242031,0.0004696599240654,0.1007930871212121,2563.479988300045,[198.76802885],-60.3391265044777,5,22,1,2.2767346938775512,audios_evaluation/170.wav
170,22050,female,urdu,940.65204,3999.3347,145.38678,0.0240089562358382,0.1549575218488658,0.0085988726179404,0.1102652174513704,1999.529130234236,[151.99908088],-80.98282533165171,69,281,1,25.24009070294785,audios_evaluation/171.wav
171,22050,male,turkish,1058.9368,3998.9136,145.35616,0.020587500045819,0.1310520033201926,0.0048088652811262,0.1112338331538984,1837.577576716429,[135.99917763],-108.7435253615416,69,281,1,25.14172335600907,audios_evaluation/172.wav
172,22050,female,igbo,1218.0978,3957.1663,147.23979,0.0140355945409915,0.0751694926868779,0.006805076476462,0.0602284307065217,1441.1608250140168,[123.046875],-81.76253868948913,6,19,2,2.887619047619048,audios_evaluation/173.wav
173,22050,female,vietnamese,1464.1815,3999.3818,145.52266,0.0154308878482055,0.0581013258871487,0.0060127956624291,0.1649429242227979,2704.897340483134,[143.5546875],-89.3929561212797,69,281,49,23.986213151927444,audios_evaluation/174.wav
174,22050,male,igbo,546.03845,3869.478,150.1591,0.0180510520395745,0.1126234675666181,0.0006272621547826,0.0565555117545871,2692.015303399243,[123.046875],-76.8545478785657,3,13,1,2.517732426303855,audios_evaluation/175.wav
175,22050,female,shan,1291.407,3999.5767,145.71092,0.0230283288251965,0.0866290972913317,0.007975646650951,0.1176728944520692,2622.262364098438,[135.99917763],-92.40505826931688,69,281,19,20.78185941043084,audios_evaluation/176.wav
176,22050,male,twi,1215.2318,3999.2888,145.3967,0.0221550441378957,0.1286009625114503,0.0015807268518532,0.0800337786835748,1395.1809136214194,[99.38401442],-94.74861708319956,69,281,10,19.969160997732427,audios_evaluation/177.wav
177,22050,female,spanish,1464.05,3999.7761,145.44044,0.0187086971777714,0.0891644926197367,0.0041152502933987,0.1325604084351053,2110.106842267159,[107.66601562],-101.1659210884638,69,281,39,18.158004535147388,audios_evaluation/178.wav
178,22050,male,spanish,1460.7672,3997.7915,145.56113,0.0198704174185531,0.1017524349443717,0.0034479366658438,0.1208046680659204,2187.475095782063,[172.265625],-114.40489229021236,69,281,27,21.199818594104308,audios_evaluation/179.wav
179,22050,male,serbian,1867.6906,3999.784,145.50847,0.0231234614991339,0.1304584392681671,0.0038441754586336,0.167185253799288,3064.2804797793174,[92.28515625],-89.93892101939355,69,281,10,20.31746031746032,audios_evaluation/180.wav
180,22050,male,spanish,1315.6001,3999.3752,145.4074,0.0250954226229866,0.1169611213344852,0.0036923006729505,0.1234942595970812,2055.3610320173293,[99.38401442],-117.80178617765507,69,281,37,23.89333333333333,audios_evaluation/181.wav
181,22050,female,igbo,775.2707,3453.3962,152.38124,0.017318806918189,0.0882999117834258,0.0016700688089545,0.0649374364837398,2479.424884435294,[161.49902344],-109.62618416437232,5,22,1,2.786394557823129,audios_evaluation/182.wav
182,22050,male,igbo,682.8306,3633.6577,146.44656,0.0238124385646983,0.1199273266802715,0.0005684132484766,0.047685546875,2346.868429436224,[172.265625],-74.4365995773439,0,0,1,2.318458049886621,audios_evaluation/183.wav
183,22050,female,urdu,1519.7487,3999.7756,145.43332,0.0188044213517448,0.1524942906722502,0.0012508383304681,0.1238208912037037,2056.739220304953,[143.5546875],-112.52144290059262,69,281,40,23.49859410430839,audios_evaluation/184.wav
184,22050,male,igbo,736.0219,3978.4246,146.86433,0.0223192749376268,0.1150722245625887,0.0063817150288795,0.0658523787313432,2714.115709176387,[129.19921875],-115.32016114459807,5,22,2,1.6021768707482993,audios_evaluation/185.wav
185,22050,male,igbo,468.11752,3057.6458,146.53941,0.0263838603014393,0.115322064988798,0.0006807715227057,0.027515552662037,1168.3216591358737,[117.45383523],-32.615545266670374,0,0,1,1.24281179138322,audios_evaluation/186.wav
186,22050,female,igbo,1289.5345,3966.1716,161.18832,0.0175411451788553,0.0692401435645975,0.001366009347651,0.0894401041666666,2575.945840693825,[123.046875],-29.17791413879121,6,18,1,1.7308843537414966,audios_evaluation/187.wav
187,22050,male,igbo,1084.8175,3921.8916,146.19258,0.0119044826274384,0.0843319260445452,0.0260928409197296,0.0803780691964285,2084.392009237144,[117.45383523],-30.506325635962234,4,15,1,1.486077097505669,audios_evaluation/188.wav
188,22050,female,igbo,989.2047,3996.8923,148.98305,0.018050434022061,0.0736100589817895,0.0002242266567363,0.0670599168346774,1815.6572884194893,[151.99908088],-36.67509603554669,4,17,1,1.4223582766439908,audios_evaluation/189.wav
189,22050,male,tamil,1596.5642,3999.7278,145.369,0.0218526398595225,0.1231915506022378,0.0015213356838361,0.1842473649538867,3255.571614097166,[129.19921875],-126.74920463896318,69,281,35,25.49551020408163,audios_evaluation/190.wav
190,22050,female,thai,1255.7211,3997.1995,145.41109,0.025895970536815,0.1353286489036886,0.0040727636781113,0.0941041676943567,1658.2724935707004,[129.19921875],-94.6723148706336,69,281,1,28.35156462585034,audios_evaluation/191.wav
191,22050,male,taiwanese,995.7603,3998.592,145.68788,0.02840413233579,0.1186945904472149,0.0049324296093425,0.0866530673274094,1583.8892030918544,[92.28515625],-102.97925297442696,69,281,3,32.69369614512472,audios_evaluation/192.wav
192,22050,female,spanish,1669.5448,3999.6396,145.45624,0.0175078020877049,0.0864222399105717,0.0037921648580773,0.1146161099137931,2264.320989455036,[107.66601562],-102.05068015246216,69,281,45,25.031111111111112,audios_evaluation/193.wav
193,22050,male,spanish,866.01,3999.1216,146.56615,0.0364683453136091,0.1619990034114685,0.0089867320195043,0.0631506005815266,1967.7600501434213,[107.66601562],-59.65419047155371,69,281,2,25.45945578231292,audios_evaluation/194.wav
194,22050,male,igbo,743.36426,3993.0972,149.98004,0.0277547176887941,0.10155151380633,0.000316681953815,0.0588235294117647,3551.754245605663,[123.046875],2.041520138324738,0,0,1,3.544716553287982,audios_evaluation/195.wav
195,22050,female,igbo,1103.619,3989.2778,146.61703,0.0136748551576309,0.0561024022368622,0.0037854609658151,0.0685432731331168,1976.7804502387585,[135.99917763],-19.721291309979183,7,19,1,1.752063492063492,audios_evaluation/196.wav
196,22050,female,igbo,1040.352,3909.4983,151.32648,0.0114724280862425,0.0988976397638218,0.0006166578815362,0.0596857244318181,2295.412102279196,[112.34714674],6.738077779439853,0,0,1,2.538004535147392,audios_evaluation/197.wav
197,22050,male,igbo,597.72345,3615.9556,146.3813,0.0217691282768654,0.1111939145704009,0.0109260895166297,0.0642195991847826,1701.957163463072,[129.19921875],-73.45230140549515,4,15,2,1.3645804988662131,audios_evaluation/198.wav
198,22050,male,igbo,563.1171,2141.1968,148.00847,0.0222787528953007,0.0914885306623889,0.0124073414444234,0.0416329920977011,1508.5083092577677,[172.265625],-54.73161770777847,5,21,2,1.880816326530612,audios_evaluation/199.wav
199,22050,male,igbo,888.80707,3810.0935,145.74413,0.0163133710232178,0.0812963873566518,0.0057433965883309,0.0485504748774509,1496.9268909652264,[92.28515625],-18.204582228024428,0,0,1,1.1564625850340136,audios_evaluation/200.wav
200,22050,male,igbo,778.8033,2804.8225,147.7119,0.0166748324927315,0.0781037783760435,0.0016344481801452,0.0361692513992537,1437.4758576098366,[58.72691761],-54.2671694076495,0,0,1,1.5160090702947846,audios_evaluation/201.wav
201,22050,female,igbo,1770.096,3971.8774,176.20688,0.0118912001057901,0.0711816335429721,0.0021726245562487,0.1226609753024193,3048.435902853024,[151.99908088],0.4649234682239943,3,14,1,1.4297052154195011,audios_evaluation/202.wav
202,22050,female,twi,1306.6127,3999.3438,145.42726,0.0225541241737486,0.0965849813952629,0.0048350084227147,0.1390202242465883,2638.0539922120565,[151.99908088],-84.29823289437734,69,281,22,23.40571428571428,audios_evaluation/203.wav
203,22050,female,igbo,1782.3127,3985.181,145.68913,0.0121224186901351,0.0664664399933216,0.0009733460082491,0.1008413461538461,2360.903032300504,[66.25600962],-12.454938254173616,4,14,1,1.5024036281179138,audios_evaluation/204.wav
204,22050,female,igbo,891.5218,3788.1975,160.8698,0.0097836471153885,0.0816967368772376,0.0036752898743419,0.0596664891098484,1892.542009003486,[161.49902344],-6.51672003118638,0,0,1,1.525170068027211,audios_evaluation/205.wav
205,22050,male,turkish,1355.3572,3999.2659,145.44978,0.021525578491971,0.1140799766889547,0.0049990403351148,0.0963000916598136,1353.6842499544955,[151.99908088],-104.19780300805388,69,281,19,17.343718820861678,audios_evaluation/206.wav
206,22050,male,vietnamese,800.4094,3998.988,145.3724,0.0456167472787243,0.1427467039785871,0.0039320366264432,0.0475103997564935,1189.389867000421,[123.046875],-104.37331530185487,69,281,1,26.811473922902493,audios_evaluation/207.wav
207,22050,male,annang,841.89667,3659.022,147.50964,0.0121167592951073,0.0889696476315209,0.0018261616352052,0.06890869140625,1991.6228851081244,[161.49902344],-56.31860879791904,0,0,2,1.7820408163265309,audios_evaluation/208.wav
208,22050,male,serbian,1193.2737,3998.1562,145.49727,0.0242009157044089,0.1559628436750183,0.0058384519419946,0.0854150864684466,1469.9380710257603,[112.34714674],-103.28366619427516,69,281,14,20.94439909297052,audios_evaluation/209.wav
209,22050,female,spanish,1125.1437,3999.378,145.3593,0.0210329648898166,0.0684082384988867,0.0052745563441382,0.093185520371216,1712.915816286156,[117.45383523],-118.49187902723638,69,281,49,25.84380952380951,audios_evaluation/210.wav
210,22050,male,turkish,1378.512,3999.1697,145.61592,0.0256301662434455,0.119981558468189,0.0071345878181033,0.0860067453076121,1739.8504242049626,[103.359375],-98.80468091660022,69,281,19,17.809705215419502,audios_evaluation/211.wav
211,22050,male,sindhi,1641.5228,3999.6594,145.51663,0.0247955250961281,0.1187359273209218,0.013281323508724,0.1522724848458098,2345.063619783602,[107.66601562],-69.39810189047157,69,281,25,22.05895691609977,audios_evaluation/212.wav
212,22050,male,urdu,1235.583,3993.3691,145.3585,0.0244785805131639,0.11060308986527,0.0108621452480264,0.1544315900460657,2490.036088858041,[99.38401442],-66.84933220402725,69,281,12,18.92426303854875,audios_evaluation/213.wav
213,22050,female,igbo,483.08487,1861.1191,147.7654,0.0135656106235045,0.0638485957798779,0.011741992827678,0.0608862900152439,1911.2183531855048,[103.359375],-58.06664851809429,5,21,3,1.6253968253968254,audios_evaluation/214.wav
214,22050,male,spanish,1797.3124,3999.304,145.40932,0.0268531332397239,0.1178181814795241,0.0118333687641723,0.163255045119545,2158.572282170428,[129.19921875],-94.52609287326686,69,281,24,18.134784580498867,audios_evaluation/215.wav
215,22050,female,swedish,1463.1218,3999.58,145.42926,0.0187118278109413,0.0926778427526968,0.0052872362169554,0.1247727243523848,2381.5588482999547,[161.49902344],-100.49353522839972,69,281,18,20.921179138321992,audios_evaluation/216.wav
216,22050,male,igbo,542.98846,3712.862,149.67845,0.0247867550339082,0.1119816869567665,0.0020566640101856,0.0567237367021276,1876.304203043258,[215.33203125],-44.51892842306235,3,13,1,1.087437641723356,audios_evaluation/217.wav
217,22050,female,spanish,1892.4354,3999.7407,145.35014,0.0148717549184244,0.0932833336173348,0.0021383825231481,0.2088025922745743,2718.4938560937085,[89.10290948],-127.75453125442576,69,281,34,17.76326530612245,audios_evaluation/218.wav
218,22050,male,swedish,1443.6432,3998.6577,145.3503,0.0332046641061435,0.1162829164665009,0.0027402877887045,0.139552048337581,2371.8118903257414,[107.66601562],-119.755448141592,69,281,31,19.504761904761903,audios_evaluation/219.wav
219,22050,female,thai,1258.8134,3999.6003,145.4908,0.0141554337995999,0.0887382791183758,0.0017835464602995,0.1379755611053451,2446.236594920076,[143.5546875],-134.527193410487,69,281,54,25.843809523809515,audios_evaluation/220.wav
220,22050,female,igbo,659.417,3761.1335,145.75992,0.0175167260655689,0.0789583659588651,0.0149165506123823,0.0617472330729166,2063.2876552879666,[95.703125],-24.030794966862995,4,15,1,1.0681179138321997,audios_evaluation/221.wav
221,22050,female,igbo,1082.8319,3914.7903,160.71666,0.0103454610018688,0.0881340735152398,0.0027651685506517,0.0503408394607843,1802.05809591884,[89.10290948],-31.39395494088779,0,0,1,1.172018140589569,audios_evaluation/222.wav
222,22050,male,igbo,785.6088,3980.4473,146.48996,0.0371731101302375,0.2460682047445861,0.0001258088285969,0.0753667700381679,3641.263237409119,[107.66601562],6.184181923146809,5,22,1,3.037369614512472,audios_evaluation/223.wav
223,22050,female,spanish,1448.1205,3999.3484,145.37793,0.0167988791400987,0.1007233629021056,0.0024023839365198,0.1263806898110932,2455.2294731090865,[117.45383523],-106.20752233534644,69,281,27,33.43673469387755,audios_evaluation/224.wav
224,22050,male,igala,552.63763,1743.1854,145.68373,0.0231956093784925,0.0803651228617535,0.0196814422723137,0.0568195003094059,1892.422590944812,[198.76802885],-52.70885359291258,5,22,1,1.9040362811791385,audios_evaluation/225.wav
225,22050,male,vietnamese,1266.5444,3999.7634,145.37856,0.0231155010235676,0.1116252036006594,0.0028000833255075,0.1100657059698879,2011.464395543788,[117.45383523],-137.02820131846076,69,281,46,23.754013605442168,audios_evaluation/226.wav
226,22050,male,serbian,1300.3845,3999.0195,145.4839,0.0334663608259448,0.1323521485289792,0.0036407217952678,0.0773220062255859,2165.738422834066,[117.45383523],-103.02883308465856,69,281,9,22.929160997732428,audios_evaluation/227.wav
227,22050,female,ukrainian,1607.4813,3999.5212,145.70677,0.0158216921554347,0.0798538674123476,0.0070769915246981,0.1910934258298755,3144.4683211276297,[184.5703125],-76.96743020860842,69,281,19,21.75709750566893,audios_evaluation/228.wav
228,22050,female,shona,1614.3284,3999.4353,145.39372,0.0228083635658605,0.0834577727449381,0.0062122066080941,0.151322519618834,2116.26910157272,[117.45383523],-102.60429479892672,69,281,13,18.297324263038547,audios_evaluation/229.wav
229,22050,female,igbo,571.048,3140.5415,149.70746,0.0189525748681253,0.1153418027476318,0.0012573913304351,0.0493951612903225,2155.672923243034,[143.5546875],-30.15354551417445,0,0,1,2.143718820861678,audios_evaluation/230.wav
230,22050,male,spanish,1447.2645,3999.6833,145.3621,0.0114271702868076,0.0855909227436673,0.0014181215435552,0.1358920517930996,2389.069241824308,[117.45383523],-142.4283422105189,69,281,76,29.280362811791377,audios_evaluation/231.wav
231,22050,female,spanish,1960.5101,3999.6536,145.50111,0.0147191523437915,0.093626591351904,0.0017153261695197,0.2155241532759233,3046.1006455834854,[172.265625],-122.18246468632468,69,281,23,21.01405895691609,audios_evaluation/232.wav
232,22050,male,igbo,870.08295,3793.641,145.61165,0.018006494609617,0.1210251419794978,0.0008467437380097,0.0632727915846456,2595.790352783758,[112.34714674],-60.78699343817496,0,0,1,2.942585034013605,audios_evaluation/233.wav
233,22050,male,spanish,1934.5881,3999.746,145.4405,0.0176367442954407,0.1154015514885065,0.0024435814250393,0.1263960222157922,2642.4105970115475,[143.5546875],-111.27266468040754,69,281,15,19.8530612244898,audios_evaluation/234.wav
234,22050,male,spanish,1584.2865,3999.703,145.52553,0.0299883442252958,0.1523817206937606,0.0013542874633322,0.2491660764365842,3652.821711500777,[112.34714674],-133.22456332432128,69,281,18,20.48,audios_evaluation/235.wav
235,22050,male,igbo,1053.0482,3985.6763,145.54108,0.0184316370866877,0.09722356877123,0.0031877252477293,0.0827371987951807,2381.81609390122,[54.97839096],-86.18671340426165,5,19,1,1.878140589569161,audios_evaluation/236.wav
236,22050,male,congolese,714.03564,3973.2786,145.98427,0.0230923589118837,0.0878296263586276,0.0114916861868806,0.0539662772362385,2309.550753558221,[143.5546875],-68.95216190474893,5,21,3,1.9969160997732427,audios_evaluation/237.wav
237,22050,female,spanish,1634.2631,3999.5818,145.62018,0.0127342262953622,0.0723102225826964,0.0027040953601859,0.1774333974041005,2880.8767299550527,[143.5546875],-128.72208500533634,69,281,58,31.41659863945579,audios_evaluation/238.wav
238,22050,male,igbo,999.35297,3971.3008,145.66653,0.024730760517728,0.117318621560827,0.0016988372326789,0.0576440161401098,1675.0305183679277,[107.66601562],-30.547518943164548,0,0,1,2.0850340136054424,audios_evaluation/239.wav
239,22050,female,urdu,1510.2446,3999.4915,145.35571,0.0185593679948389,0.1034689336251218,0.001553215175897,0.1683704064083997,2700.607851109249,[92.28515625],-129.0554350605356,69,281,39,23.84689342403628,audios_evaluation/240.wav
240,22050,female,xiang,1139.4355,3998.7083,145.45763,0.0188963872429647,0.0969628966520785,0.0059145764165398,0.1357756028122326,2586.834561995982,[112.34714674],-92.97297404341926,69,281,21,19.52798185941043,audios_evaluation/241.wav
