Id,sampling_rate,age,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path
230,22050,19.0,male,igbo,533.966,1597.7261,150.84322,0.0644625116009307,0.121660874388898,0.0020513835797991,0.0187136627906976,758.2759202934824,[107.66601562],-44.014849925546486,0,0,1,1.960907029478458,audios_development/231.wav
231,22050,18.0,male,igbo,623.85394,1617.1913,145.5605,0.0228405268644044,0.1098252418523667,0.0033168947365373,0.0296979631696428,1073.7155735766194,[80.74951172],-43.596584025927896,0,0,1,1.2809523809523808,audios_development/232.wav
232,22050,19.0,female,igbo,753.56464,3942.82,146.5774,0.0107173719976705,0.0768755877473125,0.0020561825979211,0.103704833984375,2483.9667249936124,[95.703125],-55.89338763836405,5,21,1,1.839002267573696,audios_development/233.wav
233,22050,20.0,female,igbo,1335.4204,3997.4873,150.1699,0.0173943602401504,0.0792986377135269,0.0006068213302228,0.0825776599702381,2463.784540648662,[103.359375],-12.548828562544038,0,0,1,0.9536054421768708,audios_development/234.wav
234,22050,20.0,male,igbo,706.3885,3843.7227,147.88272,0.0167687376179274,0.092812383896212,0.0154692195689481,0.0369327626329787,1408.1914976406356,[95.703125],-33.662405706849086,3,14,1,1.0681179138321997,audios_development/235.wav
235,22050,21.0,female,ibibio,581.4332,1322.2147,166.24687,0.0135073500355088,0.0589532664111611,0.0215399267710346,0.0276646205357142,1072.12511041735,[258.3984375],-15.718635844168274,0,0,1,0.7806802721088435,audios_development/236.wav
236,22050,23.0,female,italian,1702.4963,3999.354,145.45746,0.028349914733732,0.1089406444053981,0.0070206153091333,0.1660344257081958,2310.528232321265,[129.19921875],-79.6795086618282,69,281,12,17.949024943310658,audios_development/237.wav
237,22050,20.0,female,hebrew,1369.5474,3999.5823,145.3564,0.0258360757627438,0.0823047030228404,0.0097228764235465,0.1218350156078485,2340.874261326745,[95.703125],-83.2365504974572,69,281,11,17.229206349206347,audios_development/238.wav
238,22050,22.0,male,french,1045.6803,3999.644,145.44072,0.0363727259523877,0.1306337266509722,0.0048312519452225,0.1016677981403548,2185.259407331569,[112.34714674],-83.05307685298921,69,281,13,23.71206349206349,audios_development/239.wav
239,22050,17.0,female,igbo,1470.0671,3998.3914,154.01634,0.0140915656758812,0.134566166052349,0.0002714185831874,0.0601481119791666,2278.577921802707,[95.703125],-16.526183139670454,4,12,1,1.3881179138321995,audios_development/240.wav
240,22050,20.0,female,ga,1284.9811,3999.0852,145.3941,0.0144953002893454,0.1198457973885621,0.0032378405341829,0.1240974069148936,2385.103862609005,[151.99908088],-119.10391767713216,69,281,35,20.78185941043084,audios_development/241.wav
241,22050,18.0,female,igbo,1000.4246,3928.078,158.70416,0.0207468444760516,0.1489845165676603,0.0009503492266013,0.0648716517857142,2492.3044458364725,[80.74951172],-102.86598458017484,1,5,1,1.4563265306122448,audios_development/242.wav
242,22050,22.0,female,cantonese,1811.4902,3999.255,145.68144,0.0173010421058559,0.0914576639466602,0.0060230073873812,0.1713262879022277,2941.3011673263672,[112.34714674],-86.91123965439895,69,281,26,18.94748299319728,audios_development/243.wav
243,22050,20.0,male,igbo,1260.8055,3998.103,146.04814,0.0166733001860407,0.086152795818183,0.0027838382563255,0.1294177827380952,2667.092587634301,[172.265625],-30.70709359922302,3,13,1,1.4426757369614511,audios_development/244.wav
244,22050,48.0,female,kanuri,1660.361,3999.6692,145.36797,0.0196481238301349,0.0776328758767372,0.005793102237526,0.1471093452040427,2123.086943268883,[92.28515625],-107.85541559681866,69,281,31,21.408798185941045,audios_development/245.wav
245,22050,24.0,male,igbo,996.08203,3830.874,148.3177,0.0237155324518897,0.1061170323092924,0.0003672629614631,0.0615451388888888,1675.1759885015165,[129.19921875],-1.866176446543672,3,12,1,1.0224489795918368,audios_development/246.wav
246,22050,21.0,male,english,2005.232,3999.5574,145.48964,0.0286119869298969,0.1395137071665886,0.0080486869039805,0.1093240311847599,2201.360511357648,[143.5546875],-121.24260783980388,69,281,27,17.461405895691605,audios_development/247.wav
247,22050,18.0,male,english,2169.5205,3999.7244,145.36176,0.0215428924260044,0.1681834596739948,0.0020503432747155,0.1945351521424816,2723.7331320091203,[184.5703125],-131.16452450116097,69,281,18,16.78802721088435,audios_development/248.wav
248,22050,24.0,male,urhobo,804.90265,3655.3438,145.5424,0.0202662074696798,0.0587768362212066,0.0210086055438096,0.053215085998062,2011.953361834248,[184.5703125],-61.415816815653386,2,5,6,2.6702947845804994,audios_development/249.wav
249,22050,20.0,male,igbo,549.85406,3148.2842,145.80107,0.0205521050120774,0.0898556550180999,0.002683854420565,0.1326793323863636,2606.407289739443,[117.45383523],-44.38248340382288,3,17,1,1.5292063492063492,audios_development/250.wav
250,22050,18.0,female,igbo,634.5979,2345.7637,155.55318,0.0134352345637727,0.0723162135439563,0.0002030536848196,0.0306960674894958,1351.8185437601603,[129.19921875],-44.08652784036565,0,0,1,2.756281179138322,audios_development/251.wav
251,22050,18.0,female,igbo,600.37,3988.1863,145.9483,0.025058087318943,0.100645468928477,0.001384242729133,0.0645737591911764,2346.1380215782992,[89.10290948],-56.01556040346762,5,22,1,1.961995464852608,audios_development/252.wav
252,22050,18.0,male,igbo,747.5038,3944.4902,145.95961,0.0287246469838537,0.0971963706172508,0.0043553064726394,0.0967349646226415,2281.864510097788,[83.35433468],-27.155965826967496,3,10,1,1.1973242630385488,audios_development/253.wav
253,22050,26.0,female,amharic,1262.5167,3999.651,145.60641,0.02961199906618,0.1219317775233738,0.006357851615311,0.1117926192980513,2133.2436932707715,[123.046875],-92.4853663300603,69,281,16,23.40571428571429,audios_development/254.wav
254,22050,26.0,female,pashto,1595.1062,3999.7427,145.55807,0.0226208584433734,0.0899463699512824,0.0066220995597187,0.1789173578199052,3018.298494359212,[112.34714674],-76.96359054550447,69,281,19,20.735419501133787,audios_development/255.wav
255,22050,20.0,male,english,1662.6958,3998.7126,145.39215,0.0342296951837022,0.1603548872365321,0.0014101421662391,0.1799573265130234,2962.1783376925287,[112.34714674],-109.51561828922624,69,281,16,16.997006802721085,audios_development/256.wav
256,22050,54.0,female,dutch,1189.9261,3998.4983,145.49089,0.0259403322071452,0.1283773087873604,0.0104983590240807,0.0873277932254802,1712.0530167898871,[123.046875],-85.44525648983988,69,281,14,20.08526077097505,audios_development/257.wav
257,22050,18.0,female,igbo,683.08093,3867.7397,148.71577,0.0217152482008332,0.0972214545521711,0.0034826325744854,0.0369698660714285,1693.85464911103,[107.66601562],-110.147478520734,5,17,1,1.777278911564626,audios_development/258.wav
258,22050,27.0,male,farsi,1638.0276,3999.129,145.39638,0.0191787956443464,0.1158028231046479,0.0024433368568396,0.1426702207517793,2617.6315864393555,[95.703125],-117.15822226029876,69,281,22,19.504761904761907,audios_development/259.wav
259,22050,25.0,male,arabic,829.0192,3996.9817,145.5271,0.0457345786393763,0.1362444763928225,0.0087737650718196,0.0665180071524577,1729.9819264664477,[123.046875],-95.94438476220422,69,281,19,27.05124716553288,audios_development/260.wav
260,22050,19.0,male,arabic,1585.4492,3999.7563,145.3498,0.0218269860793887,0.1271938958313339,0.0038770525903989,0.1051923583016842,1732.7523622164017,[95.703125],-123.4026445668862,69,281,32,21.03727891156463,audios_development/261.wav
261,22050,26.0,male,igbo,700.16266,3928.661,146.47028,0.0137868492850365,0.1040707861454757,0.0039600621289806,0.0438920454545454,1461.056860426584,[75.99954044],-10.713669470354413,3,12,1,1.261859410430839,audios_development/262.wav
262,22050,52.0,female,english,1895.8446,3999.1074,145.35379,0.0251873575204984,0.0979618312643373,0.0038898625349187,0.1766109071928879,2701.1230543117167,[184.5703125],-103.78206441852517,69,281,21,20.410340136054423,audios_development/263.wav
263,22050,53.0,female,english,1379.9567,3999.4927,145.54648,0.0274357363614629,0.1262642861280893,0.020980951920322,0.1163940960889904,1826.92872084156,[112.34714674],-64.9692454393949,69,281,16,21.9892970521542,audios_development/264.wav
264,22050,26.0,female,igbo,798.71344,3998.693,146.39682,0.0148325462738559,0.0830356645244628,0.0048445348560112,0.0903041294642857,2001.9994100113136,[80.74951172],-12.837917975858424,1,5,1,1.604625850340136,audios_development/265.wav
265,22050,17.0,female,igbo,774.8075,3874.917,147.05812,0.0161670136765935,0.0833462386246768,0.0037339503565402,0.1232808430989583,2722.4076195370167,[135.99917763],-9.554703385866878,2,8,1,1.1029024943310657,audios_development/266.wav
266,22050,18.0,male,igbo,871.5373,3995.8513,145.5301,0.0236292205677974,0.1339766015242678,0.0011240533301899,0.0754362824675324,2207.309471650799,[123.046875],-49.08443021495421,7,21,1,1.7414965986394555,audios_development/267.wav
267,22050,65.0,male,igbo,1032.1746,3941.8303,147.34772,0.0144744032946669,0.1108308660628143,0.0003516370330863,0.090399169921875,2623.153628402025,[78.30255682],-107.22523223459284,0,0,1,1.8559183673469388,audios_development/268.wav
268,22050,46.0,male,romanian,1248.4894,3999.1106,145.56633,0.026413779496022,0.1079148859528642,0.0065169794742,0.0944551959552102,1532.9851616477597,[117.45383523],-95.76858809553788,69,281,10,22.7091156462585,audios_development/269.wav
269,22050,54.0,female,english,1425.665,3999.1265,145.38542,0.0199548853023074,0.1008524401794111,0.0052414648457249,0.145194322531679,2593.986485359023,[75.99954044],-89.41889894668893,69,281,20,18.41342403628117,audios_development/270.wav
270,22050,18.0,male,igbo,610.9156,3247.2976,148.76764,0.0173330671360394,0.0944759443435648,0.0021755032721947,0.0244969781839622,1135.3149905789496,[129.19921875],-60.19932102522596,0,0,1,1.160997732426304,audios_development/271.wav
271,22050,24.0,female,bosnian,1061.7592,3999.1868,145.42383,0.0209758184600779,0.0924560228872574,0.0078373584873224,0.1110162965206656,2071.166712719248,[129.19921875],-90.00675238414348,69,281,16,29.35002267573697,audios_development/272.wav
272,22050,19.0,female,igala,1487.4794,3994.6892,147.4923,0.0111070202776331,0.0803339425968537,0.0017366408020297,0.063177490234375,2196.509060700586,[135.99917763],-60.02513099457767,0,0,3,3.4804081632653063,audios_development/273.wav
273,22050,18.0,female,igala,682.56506,3074.585,150.75993,0.0186871649816622,0.0688953865921715,0.0152077747027252,0.0583676938657407,1758.8003626776497,[135.99917763],-31.708483124504024,4,17,1,1.2496598639455785,audios_development/274.wav
274,22050,35.0,female,igbo,947.95,3927.2476,145.61748,0.015765614738235,0.1395714207905552,0.0008697451459822,0.090576171875,2277.903057591107,[92.28515625],-28.08418540425881,2,7,1,1.6170975056689345,audios_development/275.wav
275,22050,25.0,female,arabic,1415.4579,3999.7249,145.579,0.0147218665047058,0.0635329070013218,0.006779228362965,0.1251838509857939,2115.135947675576,[112.34714674],-96.87080093142248,69,281,50,31.43981859410432,audios_development/276.wav
276,22050,54.0,male,english,937.83844,3999.396,145.54572,0.027037468802477,0.1437871693913044,0.0064255781519387,0.0965847786125319,2126.476200209179,[123.046875],-105.11275044598796,69,281,22,20.36390022675737,audios_development/277.wav
277,22050,33.0,male,albanian,1434.3789,3999.474,145.39635,0.0169380295236197,0.1436807038839621,0.0011027674490135,0.126892809687306,2374.2631737035504,[92.28515625],-133.69933232999333,69,281,32,32.763356009070286,audios_development/278.wav
278,22050,41.0,female,georgian,1251.0585,3998.7957,145.37057,0.0300312414432166,0.1310376479398894,0.0045604173199475,0.0905185396278173,1751.616500145661,[89.10290948],-103.48132495786184,69,281,28,34.66739229024943,audios_development/279.wav
279,22050,17.0,female,igbo,691.64307,3246.637,149.80147,0.012647408130686,0.0496395871502933,0.0036904798470114,0.0456655649038461,1530.0153611462242,[92.28515625],-17.19668829457379,0,0,1,1.4940136054421769,audios_development/280.wav
280,22050,36.0,male,ibibio,1582.7893,3999.5916,145.4995,0.0461315019986891,0.20356112996528,0.0017087239607965,0.2083488458674609,3133.4572508296264,[112.34714674],-137.89967747224426,69,281,25,20.735419501133787,audios_development/281.wav
281,22050,21.0,female,polish,1349.4431,3999.0352,145.69727,0.0151262860135755,0.0796180696859601,0.0015301601844652,0.2974702475278905,3982.892041101397,[95.703125],-124.24014514976572,69,281,16,19.574421768707484,audios_development/282.wav
282,22050,19.0,female,farsi,1299.1957,3999.3594,145.85829,0.0152999099096091,0.0811321117875827,0.0036549651819001,0.1573878184086134,2645.63182269903,[129.19921875],-90.7152470602787,69,281,19,20.897959183673464,audios_development/283.wav
283,22050,31.0,female,bulgarian,979.2778,3999.7673,145.36334,0.0209944037345113,0.1167511905291775,0.0008453530042575,0.0868676368226396,1522.666288477672,[112.34714674],-143.9260008667327,69,281,54,25.00789115646258,audios_development/284.wav
284,22050,64.0,female,hindi,809.5961,3993.4285,145.75827,0.0288844615521027,0.1518418343489869,0.0038825526815098,0.0798817427132237,1563.2642979941322,[107.66601562],-116.80860459346115,69,281,20,21.91963718820861,audios_development/285.wav
285,22050,63.0,female,farsi,1458.2896,3999.5806,145.4544,0.0166259322533063,0.1343586450517256,0.0028625878016362,0.1818989625536225,2855.9193820079768,[143.5546875],-119.42574706900704,69,281,53,34.319092970521545,audios_development/286.wav
286,22050,21.0,female,igbo,751.1211,3333.946,156.30669,0.0254337315721882,0.1577444668254815,0.0015694735570385,0.0322008634868421,1379.5369042281318,[107.66601562],-57.94665800270381,0,0,1,1.3080725623582767,audios_development/287.wav
287,22050,26.0,male,igbo,706.868,3974.1035,145.71059,0.0261566865592654,0.12085909900056,0.0019555490139062,0.0736299402573529,2163.553165644712,[234.90767045],-44.43327563142695,4,14,1,1.509297052154195,audios_development/288.wav
288,22050,25.0,male,igbo,672.9171,3189.8,146.20288,0.0237223696662365,0.1695578797289942,0.0006251756619543,0.0517171223958333,2424.502263119981,[143.5546875],-111.80197837519806,3,13,1,3.331972789115646,audios_development/289.wav
289,22050,31.0,male,baga,1395.6295,3999.475,145.36877,0.0237967061384527,0.1192617272550514,0.0029751501843581,0.0853438188325991,1929.7589286051584,[117.45383523],-125.51335494168646,69,281,31,38.84698412698413,audios_development/290.wav
290,22050,44.0,female,armenian,1408.8364,3999.002,145.46123,0.0158725454055707,0.0839383110578799,0.0042019587176776,0.1555203165444348,2001.3125553923423,[99.38401442],-105.69478665094996,69,281,51,18.29732426303856,audios_development/291.wav
291,22050,28.0,male,korean,1386.9473,3997.5176,145.4549,0.0210137956870805,0.1270663552622343,0.0053401666961206,0.1348436398613721,2479.1135821813896,[107.66601562],-102.28631050179214,69,281,23,18.250884353741505,audios_development/292.wav
292,22050,24.0,male,igbo,575.7929,3615.7893,146.77138,0.0283242050725578,0.1259111831116908,0.0023977067072947,0.0477718431122448,1430.5627295436127,[215.33203125],-25.34506853603601,4,17,1,1.1315646258503402,audios_development/293.wav
293,22050,20.0,male,igbo,668.2518,3868.3425,146.93452,0.0204285231483764,0.1050620530572754,0.0035419583267841,0.0432576497395833,1694.0014037907429,[143.5546875],-66.86108351061895,0,0,1,2.647074829931973,audios_development/294.wav
294,22050,62.0,male,english,765.3514,3999.034,145.47968,0.0284246450490971,0.1513381347870525,0.0052232385272848,0.0583666678311906,1370.682527359428,[161.49902344],-97.57117724032406,69,281,2,40.983219954648526,audios_development/295.wav
295,22050,23.0,female,english,1593.6584,3998.8157,145.45226,0.020293848460535,0.0904953065481909,0.0019598521778594,0.1998554098195043,3432.8583936648592,[117.45383523],-111.25769217702008,69,281,13,19.202902494331063,audios_development/296.wav
296,22050,17.0,female,urhobo,1210.1047,3977.3752,163.31247,0.0205254822073787,0.0826265422473071,0.0009259655582033,0.0946514423076923,2277.7366580382904,[107.66601562],-25.126661878177853,3,13,1,1.1938775510204085,audios_development/297.wav
297,22050,28.0,male,english,2071.668,3999.7358,145.42924,0.0199475697446864,0.1161404654599695,0.0056093554406722,0.2439166427752293,3669.764475487877,[117.45383523],-81.38395015683659,69,281,14,15.603809523809526,audios_development/298.wav
298,22050,61.0,male,english,1862.6798,3999.5308,145.41942,0.0185203481675692,0.1004183099757645,0.0030848231852458,0.1581296667588495,2403.907446225307,[151.99908088],-125.68680738761086,69,281,33,22.407256235827663,audios_development/299.wav
299,22050,19.0,male,hindi,1346.1346,3998.9307,145.40176,0.0206161915500612,0.119166390892769,0.0066563185478882,0.0875209183490836,1434.0901339141385,[107.66601562],-84.99243009057099,69,281,16,16.834467120181404,audios_development/300.wav
300,22050,22.0,male,igbo,651.85706,3953.854,145.55348,0.0183300998102707,0.1165701778940748,0.0030352176462181,0.0589728104440789,1730.071298664767,[135.99917763],-84.45850562021778,4,15,2,1.3220861678004536,audios_development/301.wav
301,22050,19.0,male,english,1458.8416,3999.4023,145.46036,0.0198164348342685,0.1005317257974857,0.0045612595125096,0.1419354339144123,2538.594087556942,[95.703125],-112.92913193951576,69,281,21,17.020226757369617,audios_development/302.wav
302,22050,25.0,male,mandarin,1039.5178,3999.772,145.7048,0.0249707131785865,0.1721817873936265,0.0038920046083969,0.0709743708105759,1662.3412298040453,[143.5546875],-102.53077374712127,69,281,13,22.012517006802724,audios_development/303.wav
303,22050,21.0,male,russian,1885.9369,3998.969,145.6483,0.0202340226283041,0.1226627361402496,0.0026190261014394,0.1635927972560975,3051.6308644394867,[117.45383523],-97.8368410585916,69,281,1,23.034195011337868,audios_development/304.wav
304,22050,19.0,male,macedonian,1502.4014,3999.52,145.36234,0.0192939224240647,0.0993548015520662,0.0045217937796522,0.100930159140701,2216.306556320016,[172.265625],-116.59112723322674,69,281,34,18.01868480725624,audios_development/305.wav
305,22050,22.0,male,danish,1715.247,3999.6394,145.40298,0.0184687047031556,0.1033828666352188,0.0115899135088422,0.1172283767560206,2319.243458585624,[123.046875],-100.88737893417756,69,281,20,15.418049886621317,audios_development/306.wav
306,22050,50.0,female,english,1278.1437,3999.6892,145.3983,0.0215592454916581,0.1017315976530364,0.0030166136418275,0.1586893070184866,2822.416296004053,[92.28515625],-101.73114581831892,69,281,13,20.294240362811788,audios_development/307.wav
307,22050,46.0,male,khmer,1492.9354,3999.7212,145.3897,0.0160825918757077,0.0894911066632117,0.0036045099185596,0.1485706003912165,2738.9262514758125,[161.49902344],-106.67422714051528,69,281,50,32.57759637188209,audios_development/308.wav
308,22050,26.0,male,igbo,622.3558,3996.9016,153.62012,0.0150654397760603,0.0955470922477756,0.0016627663844886,0.0441756338443396,1684.3269439652588,[123.046875],-18.95870311183629,0,0,1,1.2300680272108844,audios_development/309.wav
309,22050,18.0,male,igbo,760.0499,3544.8643,147.25636,0.0154188001704511,0.0834551488539064,0.0095986017257874,0.077719079442771,2201.5997599852367,[53.83300781],-63.99554010762872,4,16,3,1.7329251700680273,audios_development/310.wav
310,22050,20.0,male,igbo,639.6342,3754.6611,151.64948,0.0200255212506556,0.0754916113408176,0.0051842241919117,0.0620577830188679,1692.0890966800007,[123.046875],-13.890337997660913,4,16,1,1.2135600907029478,audios_development/311.wav
311,22050,27.0,female,romanian,982.5585,3996.839,147.66995,0.0284183142581637,0.2299003890765471,0.0026834949592868,0.1371002985154905,3379.681939170207,[172.265625],-73.24373441267383,69,281,1,26.98,audios_development/312.wav
312,22050,73.0,male,english,1394.9376,3997.7368,146.03589,0.0204973585222882,0.123851054823171,0.0072707781172012,0.1148733770295818,1899.90158423714,[135.99917763],-76.94559111538928,69,281,15,21.594557823129254,audios_development/313.wav
313,22050,29.0,female,english,1766.2253,3999.296,145.5529,0.0187189527633745,0.0971156878959766,0.0019051770053843,0.1969214620044052,2978.132805357062,[107.66601562],-117.0096389910851,69,281,24,21.176598639455783,audios_development/314.wav
314,22050,21.0,female,catalan,1482.3271,3999.7478,145.46155,0.0296021446628707,0.1445657790373186,0.002795658369397,0.1478080510794743,2573.259715215629,[99.38401442],-107.2723849059573,69,281,17,15.232290249433108,audios_development/315.wav
315,22050,20.0,male,igbo,585.1166,3176.6228,148.07552,0.0240212298291969,0.0588674795741329,0.0166865297060396,0.047918581495098,1730.5832826896535,[234.90767045],-54.64257464718075,3,11,2,1.1425396825396823,audios_development/316.wav
316,22050,21.0,male,icelandic,1687.0449,3999.1123,145.37544,0.0285935357079924,0.1221815592439099,0.0074694483640211,0.0917100961046273,2309.205525292017,[107.66601562],-99.17655190621066,69,281,2,28.28190476190476,audios_development/317.wav
317,22050,21.0,female,bulgarian,1685.5406,3999.2925,146.00412,0.0246082561077292,0.1088818794891626,0.0036908820944557,0.1662376121238425,2419.551669078521,[161.49902344],-114.54790975054222,69,281,40,19.17968253968254,audios_development/318.wav
318,22050,15.0,female,igbo,1696.8257,3996.883,147.04593,0.0136064604489163,0.104173549049506,0.0004407840473263,0.0999153645833333,2812.1409838332283,[83.35433468],1.580323867185388,6,15,1,1.7354648526077097,audios_development/319.wav
319,22050,18.0,female,igbo,586.0432,3075.922,146.01735,0.0143611669355892,0.1081518610104813,0.0018338474826639,0.0576695033482142,2008.8377408672527,[172.265625],-30.900298252863177,0,0,1,1.2849433106575965,audios_development/320.wav
320,22050,45.0,male,english,1501.5322,3999.7024,145.35591,0.0162888440112725,0.1056728264177992,0.002487869203887,0.1454401349140143,2425.9086458828046,[107.66601562],-105.44929261074482,69,281,11,19.89950113378685,audios_development/321.wav
321,22050,20.0,female,khmer,1956.9967,3999.7795,145.52669,0.0164842113716079,0.0957604224622251,0.0040101283468995,0.2097285688548218,2876.265211819807,[123.046875],-93.25265048615908,69,281,12,17.809705215419502,audios_development/322.wav
322,22050,43.0,female,malay,1268.8861,3999.2349,145.44936,0.025388591024844,0.1093704397186585,0.0033968036160147,0.1187860101187436,1911.874303653993,[99.38401442],-120.49182734509849,69,281,29,16.300408163265306,audios_development/323.wav
323,22050,28.0,male,igbo,869.9154,3986.0955,145.49677,0.0205079403941774,0.0890019376198604,0.0069484460781177,0.0654450664370078,2060.9653411161617,[215.33203125],-96.0365921375213,4,19,4,2.1362358276644,audios_development/324.wav
324,22050,22.0,male,igbo,547.19965,1412.2057,147.79694,0.0174166047510068,0.0818239620762825,0.0029075122770646,0.0283478213028169,1226.8209192736003,[112.34714674],-23.988013207365714,0,0,2,1.620997732426304,audios_development/325.wav
325,22050,23.0,male,papiamentu,1704.9781,3999.7134,145.67543,0.0188912054077336,0.1204138979872721,0.0032550226008226,0.1923204155045638,2780.018690307963,[107.66601562],-110.2390302360494,69,281,28,18.06512471655329,audios_development/326.wav
326,22050,26.0,male,igbo,597.3316,1361.0961,146.77444,0.0163856112783299,0.0895709493730371,0.0016672448084749,0.0379002530809859,1345.0229590095998,[161.49902344],-57.87378417346969,0,0,1,1.6117460317460317,audios_development/327.wav
327,22050,37.0,male,english,1514.9388,3999.7673,145.5095,0.026953978200004,0.1104997617869021,0.0039536567160569,0.1427113269175038,2462.1663611688505,[184.5703125],-112.41331134939442,69,281,20,20.08526077097506,audios_development/328.wav
328,22050,19.0,male,mongolian,1244.8706,3999.5796,145.62517,0.0248102137831998,0.0996624007299342,0.0047678254962663,0.1040461575255102,1955.5326526157749,[143.5546875],-108.36356096487488,69,281,20,25.332970521541945,audios_development/329.wav
329,22050,24.0,female,naxi,942.6284,3994.6743,145.54189,0.0164967433551172,0.0807322387875576,0.0049310972951785,0.1173310341352681,2179.403751010749,[92.28515625],-110.7774697911827,69,281,51,21.014058956916102,audios_development/330.wav
330,22050,22.0,male,igbo,1004.66254,3994.6008,147.25142,0.0210489202448966,0.1426374525578807,0.0025094505068465,0.0497103604403409,2095.1877849176726,[129.19921875],-94.0814509260684,1,4,1,2.013333333333333,audios_development/331.wav
331,22050,25.0,male,english,1386.5782,3997.7212,145.65329,0.0291095119973112,0.1576825498616275,0.0013437864804286,0.08041973621673,2135.453896940422,[117.45383523],-137.0506657374644,69,281,1,18.31251700680272,audios_development/332.wav
332,22050,26.0,female,czech,1230.1879,3997.4426,145.51189,0.0156766189612029,0.1185214544414946,0.0056254957483066,0.125781316297522,2376.85964435144,[99.38401442],-90.75197796013346,69,281,34,25.704489795918363,audios_development/333.wav
333,22050,16.0,female,igbo,716.85614,3401.1943,164.4115,0.0122810891822239,0.0710411954505079,0.0033621965094751,0.041903023097826,1829.887418435163,[107.66601562],-21.68830107520778,0,0,1,2.6238548752834467,audios_development/334.wav
334,22050,21.0,male,igbo,695.8576,3414.046,145.46222,0.0179375669006288,0.0987099132065067,0.002076249979845,0.0520986880896226,2210.0933971198097,[103.359375],-37.43023568719571,1,5,1,2.455600907029478,audios_development/335.wav
335,22050,20.0,female,yoruba,685.01404,3778.1533,146.48256,0.0132204316830069,0.1160450167797616,0.0018294894537351,0.0810701884920634,2453.75556041048,[107.66601562],-24.84599614401573,5,21,1,1.4480272108843537,audios_development/336.wav
336,22050,27.0,male,mandarin,1663.6539,3998.9338,145.48431,0.0243579263872525,0.0702089545095066,0.0294287255904329,0.106928573542343,1829.3051437858423,[89.10290948],-85.40268949472654,69,281,37,30.905759637188208,audios_development/337.wav
337,22050,28.0,female,arabic,891.3499,3999.5244,145.39456,0.0235847320175336,0.0893458282697506,0.004568697309391,0.0745984657481111,1345.9221520301455,[172.265625],-124.41594486680025,69,281,41,26.470748299319727,audios_development/338.wav
338,22050,26.0,male,igbo,527.2987,1386.7793,145.3897,0.0164037099380783,0.1022904259827427,0.0043443405210739,0.0302494236680327,1129.241177524336,[92.28515625],-29.107135809119743,0,0,1,1.398639455782313,audios_development/339.wav
339,22050,19.0,female,igbo,873.7847,2808.798,173.78253,0.0177737109528894,0.0616415986109369,0.0032864615505731,0.044403076171875,1385.469279288906,[143.5546875],-40.28451559743115,0,0,1,1.0984126984126985,audios_development/340.wav
340,22050,26.0,male,igbo,520.8692,3963.0413,149.32095,0.0168371155038167,0.1208888498787645,0.000871372946928,0.0365445006127451,1565.059774056279,[99.38401442],-12.451319635356317,0,0,1,1.1648526077097503,audios_development/341.wav
341,22050,22.0,male,arabic,1682.1582,3999.2996,145.4904,0.0220219116200889,0.1362217390204104,0.003095514788821,0.1942223967282359,3027.695192060283,[103.359375],-69.52832819077497,69,281,7,18.58340136054422,audios_development/342.wav
342,22050,37.0,male,mizo,1645.9111,3999.701,145.57167,0.0211072596961455,0.1361749676623197,0.0025753518614333,0.1662021828308431,2702.44876427487,[86.1328125],-109.32972145860386,69,281,13,17.69360544217687,audios_development/343.wav
343,22050,31.0,male,english,1805.1729,3998.6135,145.61064,0.0220527591801155,0.1557249629450025,0.0493698171041921,0.1200334821428571,2261.3099553033094,[117.45383523],-6.975855677537946,69,281,1,19.5,audios_development/344.wav
344,22050,18.0,female,english,1096.8049,3999.7407,145.75665,0.0226291471236095,0.1133801651911408,0.0058060690245143,0.1741598840374564,2552.2392638779143,[123.046875],-90.20309763628072,69,281,17,16.695147392290252,audios_development/345.wav
345,22050,26.0,female,english,1381.6714,3999.2983,154.60521,0.0134433539345504,0.1259258502893993,0.0028399826298069,0.1269594513766195,2462.4364816359134,[117.45383523],-104.00729473072772,69,281,11,16.555827664399093,audios_development/346.wav
346,22050,26.0,female,polish,1163.6818,3999.4175,145.36586,0.0213748095374273,0.0882595828493982,0.0073569218250692,0.1312901779210373,2449.462529939244,[83.35433468],-93.86256794078643,69,281,39,30.85931972789116,audios_development/347.wav
347,22050,18.0,male,igbo,523.6532,1425.7742,146.0929,0.0215350753412957,0.1046602445314124,0.0030392308776936,0.0373143325617283,1611.4081778766115,[123.046875],-62.82720859197269,0,0,1,1.8236281179138325,audios_development/348.wav
348,22050,21.0,female,english,961.4388,3995.5046,145.49945,0.0203019116828382,0.129863919507002,0.0037943605325445,0.0939828556581172,1679.5447558676117,[129.19921875],-106.40261730571528,69,281,11,16.741587301587305,audios_development/349.wav
349,22050,24.0,male,mandarin,1727.6298,3999.0015,145.86696,0.0247193859904314,0.1062400978170328,0.006188438424461,0.118485014619883,1866.4521812475848,[92.28515625],-86.29779974946167,69,281,13,16.834467120181408,audios_development/350.wav
